datetime,open,high,low,close,volume
2024-04-22 15:30:00,77.85099792480469,78.9000015258789,77.73799896240234,78.48400115966797,6387836.0
2024-04-22 16:30:00,78.5,79.5,78.15699768066406,79.47100067138672,4908690.0
2024-04-22 17:30:00,79.46699523925781,80.06999969482422,79.08000946044922,79.63800048828125,6280711.0
2024-04-22 18:30:00,79.64350128173828,80.03199768066406,79.12699890136719,79.46199798583984,5796357.0
2024-04-22 19:30:00,79.47450256347656,79.65499877929688,78.87300109863281,79.50999450683594,4398981.0
2024-04-23 13:30:00,80.79499816894531,82.4469985961914,80.26399993896484,82.38870239257812,14302588.0
2024-04-23 14:30:00,82.3969955444336,82.75700378417969,81.83000946044922,82.43900299072266,8320513.0
2024-04-23 15:30:00,82.41899871826172,82.69499969482422,81.91699981689453,82.1520004272461,3995282.0
2024-04-23 16:30:00,82.1718521118164,82.22899627685547,81.46099853515625,81.8759994506836,4082518.0
2024-04-23 17:30:00,81.88130187988281,82.69898986816406,81.76936340332031,82.5780029296875,3969161.0
2024-04-23 18:30:00,82.58300018310547,82.6760025024414,82.04500579833984,82.6259994506836,3655758.0
2024-04-23 19:30:00,82.62550354003906,82.76893615722656,82.15277862548828,82.47689819335938,2945559.0
2024-04-24 13:30:00,83.9780044555664,84.08200073242188,82.21299743652344,82.97999572753906,12066327.0
2024-04-24 14:30:00,82.97933959960938,83.447998046875,81.64000701904297,81.9780044555664,6451448.0
2024-04-24 15:30:00,81.96949768066406,82.20698547363281,80.44876098632812,80.7094955444336,6919355.0
2024-04-24 16:30:00,80.71900177001953,81.62498474121094,80.06599426269531,81.47395324707031,5642180.0
2024-04-24 17:30:00,81.46500396728516,81.88600158691406,80.00800323486328,80.03254699707031,5318998.0
2024-04-24 18:30:00,80.04151153564453,80.24400329589844,79.18299865722656,79.85600280761719,7265097.0
2024-04-24 19:30:00,79.83781433105469,80.03099060058594,79.3499984741211,79.69999694824219,4248804.0
2024-04-25 13:30:00,78.86801147460938,82.41500091552734,78.2229995727539,81.99699401855469,15117301.0
2024-04-25 14:30:00,82.0219955444336,82.13809967041016,81.15499877929688,81.6538314819336,5122840.0
2024-04-25 15:30:00,81.65194702148438,82.14299774169922,81.04000091552734,82.06700134277344,3921732.0
2024-04-25 16:30:00,82.06800079345703,82.65999603271484,81.69999694824219,82.44450378417969,3876508.0
2024-04-25 17:30:00,82.44099426269531,83.19999694824219,82.43099975585938,82.56800079345703,4338588.0
2024-04-25 18:30:00,82.54600524902344,83.32299041748047,82.31999969482422,82.9384994506836,4019430.0
2024-04-25 19:30:00,82.95999908447266,82.98452758789062,82.38600158691406,82.60099792480469,2649432.0
2024-04-26 13:30:00,83.89900207519531,86.97999572753906,83.38700103759766,86.21699523925781,16754833.0
2024-04-26 14:30:00,86.21599578857422,87.41409301757812,86.11601257324219,86.99864196777344,8388977.0
2024-04-26 15:30:00,86.9990005493164,87.16200256347656,86.22599792480469,87.01530456542969,5324011.0
2024-04-26 16:30:00,87.00199890136719,88.3309326171875,86.87000274658203,88.1476821899414,6376014.0
2024-04-26 17:30:00,88.15399932861328,88.17500305175781,87.01200103759766,87.5739974975586,5931426.0
2024-04-26 18:30:00,87.58586120605469,87.84852600097656,86.88600158691406,87.80699920654297,5350161.0
2024-04-26 19:30:00,87.81599426269531,87.85700225830078,87.2280044555664,87.69000244140625,4237289.0
2024-04-29 13:30:00,87.59500122070312,87.7979965209961,85.35700225830078,87.35466003417969,14474578.0
2024-04-29 14:30:00,87.3499984741211,87.6510009765625,86.53804779052734,86.9990005493164,5837288.0
2024-04-29 15:30:00,86.9813461303711,87.18000030517578,86.4520034790039,87.10786437988281,3286033.0
2024-04-29 16:30:00,87.11998748779297,87.9520034790039,86.87999725341797,87.90449523925781,3226060.0
2024-04-29 17:30:00,87.90449523925781,87.99199676513672,87.2020034790039,87.5875015258789,3276434.0
2024-04-29 18:30:00,87.58149719238281,87.58149719238281,86.5250015258789,87.08698272705078,3451280.0
2024-04-29 19:30:00,87.11000061035156,87.95796203613281,87.08000183105469,87.74699401855469,2870984.0
2024-04-30 13:30:00,87.14199829101562,88.81300354003906,87.0727767944336,87.489501953125,10654101.0
2024-04-30 14:30:00,87.44999694824219,88.18998718261719,87.00999450683594,87.49600219726562,4999835.0
2024-04-30 15:30:00,87.50999450683594,87.5469970703125,86.70002746582031,87.3499984741211,3728916.0
2024-04-30 16:30:00,87.36750030517578,87.36750030517578,86.30000305175781,86.61199951171875,3497432.0
2024-04-30 17:30:00,86.5999984741211,87.15399932861328,86.46299743652344,86.70700073242188,2632093.0
2024-04-30 18:30:00,86.70100402832031,87.18000030517578,86.65999603271484,87.03675079345703,2973648.0
2024-04-30 19:30:00,87.0234603881836,87.38899993896484,86.33499908447266,86.37000274658203,3194492.0
2024-05-01 13:30:00,85.05000305175781,85.54899597167969,83.00800323486328,83.75199890136719,11638731.0
2024-05-01 14:30:00,83.79199981689453,84.41334533691406,82.27999877929688,82.71049499511719,7344460.0
2024-05-01 15:30:00,82.69499969482422,83.09000396728516,81.25456237792969,82.25399780273438,7355081.0
2024-05-01 16:30:00,82.28700256347656,82.35399627685547,81.41999816894531,82.09899139404297,4155228.0
2024-05-01 17:30:00,82.0999984741211,83.78900146484375,81.96701049804688,83.75,6443657.0
2024-05-01 18:30:00,83.73500061035156,85.9990005493164,82.68000030517578,85.03599548339844,11032145.0
2024-05-01 19:30:00,85.02799987792969,85.02799987792969,83.0,83.0979995727539,5296868.0
2024-05-02 13:30:00,84.47999572753906,85.65599822998047,83.19999694824219,84.25050354003906,12477964.0
2024-05-02 14:30:00,84.24658966064453,85.18000030517578,83.81999969482422,84.63400268554688,5044262.0
2024-05-02 15:30:00,84.65599822998047,85.16500091552734,84.46400451660156,84.72000122070312,3328691.0
2024-05-02 16:30:00,84.71578979492188,85.5,84.2249984741211,85.48600006103516,3191249.0
2024-05-02 17:30:00,85.5,85.76898956298828,85.16300201416016,85.28900146484375,3587337.0
2024-05-02 18:30:00,85.29823303222656,86.23600006103516,85.25999450683594,86.0155029296875,4058031.0
2024-05-02 19:30:00,86.01499938964844,86.15853881835938,85.63301086425781,85.81599426269531,2925267.0
2024-05-03 13:30:00,87.78900146484375,88.94746398925781,87.04000854492188,87.86199951171875,13341628.0
2024-05-03 14:30:00,87.88700103759766,88.54000091552734,87.52600860595703,88.02458953857422,5760484.0
2024-05-03 15:30:00,88.05000305175781,88.74699401855469,87.98899841308594,88.54100036621094,4067185.0
2024-05-03 16:30:00,88.55626678466797,89.11000061035156,88.44801330566406,88.8239974975586,4038656.0
2024-05-03 17:30:00,88.8239974975586,89.19999694824219,88.61000061035156,89.12199401855469,3757541.0
2024-05-03 18:30:00,89.12650299072266,89.28099822998047,88.60200500488281,88.86299896240234,4036069.0
2024-05-03 19:30:00,88.87800598144531,88.92999267578125,88.59700012207031,88.78700256347656,2798449.0
2024-05-06 13:30:00,89.36199951171875,91.68798828125,89.05500030517578,91.23839569091797,13365123.0
2024-05-06 14:30:00,91.23699951171875,91.77498626708984,88.78900146484375,91.71400451660156,5409258.0
2024-05-06 15:30:00,91.71562194824219,91.96284484863281,91.51500701904297,91.60399627685547,3855268.0
2024-05-06 16:30:00,91.62899017333984,91.99099731445312,91.44499969482422,91.71299743652344,3227923.0
2024-05-06 17:30:00,91.74498748779297,91.93299102783203,91.62001037597656,91.92150115966797,2461294.0
2024-05-06 18:30:00,91.92333984375,92.22000122070312,91.81800079345703,91.97999572753906,4023801.0
2024-05-06 19:30:00,91.96699523925781,92.16500091552734,91.67100524902344,92.16099548339844,3045041.0
2024-05-07 13:30:00,91.08599853515625,91.78099060058594,89.01200103759766,89.73600006103516,14514969.0
2024-05-07 14:30:00,89.73799896240234,90.83491516113281,89.69200134277344,90.427001953125,6142070.0
2024-05-07 15:30:00,90.43199920654297,91.53999328613281,90.31599426269531,91.3969955444336,4671059.0
2024-05-07 16:30:00,91.39399719238281,91.68231964111328,91.04100799560547,91.59700012207031,3687597.0
2024-05-07 17:30:00,91.62999725341797,91.72000122070312,89.9000015258789,90.1500015258789,5275592.0
2024-05-07 18:30:00,90.17198944091797,90.65900421142578,89.72100067138672,90.35399627685547,4487396.0
2024-05-07 19:30:00,90.3594970703125,90.7249984741211,90.12592315673828,90.53499603271484,2579940.0
2024-05-08 13:30:00,89.48799896240234,91.19400024414062,89.41999816894531,90.98300170898438,9952112.0
2024-05-08 14:30:00,91.0009994506836,91.11399841308594,89.53199768066406,89.9645004272461,5491736.0
2024-05-08 15:30:00,89.9645004272461,90.21798706054688,89.5405044555664,90.14586639404297,4181991.0
2024-05-08 16:30:00,90.14755249023438,90.52000427246094,89.9330062866211,89.95899963378906,2877581.0
2024-05-08 17:30:00,89.93400573730469,90.53499603271484,89.86100006103516,90.51454162597656,2632864.0
2024-05-08 18:30:00,90.51899719238281,90.5780029296875,90.06001281738281,90.36100006103516,2807993.0
2024-05-08 19:30:00,90.37498474121094,90.55000305175781,90.22200012207031,90.31700134277344,2157622.0
2024-05-09 13:30:00,90.53700256347656,91.0719985961914,88.23100280761719,88.36000061035156,12955958.0
2024-05-09 14:30:00,88.31700134277344,89.58200073242188,88.30999755859375,89.54090881347656,5855052.0
2024-05-09 15:30:00,89.55000305175781,89.6989974975586,88.68000793457031,89.11000061035156,4150344.0
2024-05-09 16:30:00,89.13764190673828,89.49564361572266,88.75199890136719,89.20726013183594,3867824.0
2024-05-09 17:30:00,89.23189544677734,89.23189544677734,88.71701049804688,89.00800323486328,2788887.0
2024-05-09 18:30:00,89.01799774169922,89.239990234375,88.50199890136719,88.67649841308594,3380138.0
2024-05-09 19:30:00,88.68400573730469,88.9260025024414,88.44999694824219,88.79000091552734,3158411.0
2024-05-10 13:30:00,90.31599426269531,91.4000015258789,89.46701049804688,89.5169906616211,13410490.0
2024-05-10 14:30:00,89.53099822998047,90.19499969482422,89.3600082397461,89.88990783691406,5357027.0
2024-05-10 15:30:00,89.89500427246094,90.04798889160156,89.23300170898438,89.77100372314453,3495866.0
2024-05-10 16:30:00,89.77723693847656,90.0198974609375,89.45800018310547,89.85900115966797,2596655.0
2024-05-10 17:30:00,89.8740005493164,90.12199401855469,89.65599822998047,89.93800354003906,2634074.0
2024-05-10 18:30:00,89.93266296386719,89.94950103759766,89.56900024414062,89.77999877929688,2339161.0
2024-05-10 19:30:00,89.78199768066406,89.98500061035156,89.56099700927734,89.88600158691406,2172975.0
2024-05-13 13:30:00,90.47000122070312,90.88700103759766,88.52899932861328,89.67050170898438,9149207.0
2024-05-13 14:30:00,89.6500015258789,90.34300231933594,89.19999694824219,89.97999572753906,4570468.0
2024-05-13 15:30:00,89.95700073242188,90.85499572753906,89.81999969482422,90.73100280761719,3898833.0
2024-05-13 16:30:00,90.74699401855469,90.99600219726562,89.87999725341797,90.2145004272461,3596173.0
2024-05-13 17:30:00,90.21299743652344,90.4000015258789,89.97200012207031,90.27799987792969,2144173.0
2024-05-13 18:30:00,90.28849792480469,90.375,90.09584045410156,90.29600524902344,1818728.0
2024-05-13 19:30:00,90.27400207519531,90.45999908447266,90.13371276855469,90.39900207519531,2201433.0
2024-05-14 13:30:00,89.5989990234375,90.82099151611328,88.94499969482422,90.69000244140625,9062354.0
2024-05-14 14:30:00,90.71049499511719,91.24600219726562,90.16799926757812,91.17949676513672,4874465.0
2024-05-14 15:30:00,91.19499206542969,91.19499969482422,90.5360107421875,90.67949676513672,3072277.0
2024-05-14 16:30:00,90.68220520019531,90.90699768066406,90.50900268554688,90.86299896240234,1851276.0
2024-05-14 17:30:00,90.86500549316406,91.54100036621094,90.61100006103516,91.34907531738281,3301272.0
2024-05-14 18:30:00,91.34950256347656,91.6510009765625,91.27708435058594,91.39000701904297,3595928.0
2024-05-14 19:30:00,91.37999725341797,91.59895324707031,91.27899932861328,91.375,2367470.0
2024-05-15 13:30:00,92.47200012207031,93.51899719238281,91.5989990234375,93.38521575927734,12993381.0
2024-05-15 14:30:00,93.39099884033203,94.47798919677734,93.3010025024414,94.05101013183594,7100580.0
2024-05-15 15:30:00,94.06956481933594,94.67500305175781,94.02999877929688,94.61399841308594,4674616.0
2024-05-15 16:30:00,94.61399841308594,94.68699645996094,94.05999755859375,94.54399871826172,3522868.0
2024-05-15 17:30:00,94.53700256347656,94.8499984741211,94.35600280761719,94.60200500488281,3552414.0
2024-05-15 18:30:00,94.60053253173828,94.76599884033203,94.35800170898438,94.59099578857422,3775007.0
2024-05-15 19:30:00,94.58549499511719,94.86100006103516,94.51901245117188,94.65599822998047,3406565.0
2024-05-16 13:30:00,94.90299987792969,95.81898498535156,94.4020004272461,95.23300170898438,11327307.0
2024-05-16 14:30:00,95.25700378417969,95.63200378417969,95.03700256347656,95.45298767089844,3925194.0
2024-05-16 15:30:00,95.44999694824219,95.54100036621094,94.67399597167969,94.95700073242188,3450020.0
2024-05-16 16:30:00,94.96800231933594,95.07498931884766,94.1030044555664,94.4469985961914,3132610.0
2024-05-16 17:30:00,94.44322204589844,94.72200012207031,94.26512145996094,94.44398498535156,2471718.0
2024-05-16 18:30:00,94.42495727539062,95.1719970703125,94.41400146484375,94.98100280761719,3015965.0
2024-05-16 19:30:00,94.98300170898438,95.00300598144531,94.28199768066406,94.37100219726562,3073840.0
2024-05-17 13:30:00,94.49400329589844,94.74000549316406,92.90309143066406,93.77899932861328,9991138.0
2024-05-17 14:30:00,93.77116394042969,94.11500549316406,93.41400909423828,93.66300201416016,4228577.0
2024-05-17 15:30:00,93.67150115966797,93.67900085449219,93.0999984741211,93.3740005493164,3099130.0
2024-05-17 16:30:00,93.35900115966797,93.45597839355469,93.04035949707031,93.19999694824219,2250788.0
2024-05-17 17:30:00,93.1989974975586,93.27400207519531,91.80999755859375,91.98149871826172,5263249.0
2024-05-17 18:30:00,91.95692443847656,92.822998046875,91.80799865722656,92.78199768066406,5069548.0
2024-05-17 19:30:00,92.77899932861328,92.81300354003906,92.30601501464844,92.49400329589844,2847044.0
2024-05-20 13:30:00,93.75,95.19999694824219,93.44000244140625,94.8215103149414,10082991.0
2024-05-20 14:30:00,94.8219985961914,94.93199920654297,94.20816040039062,94.57808685302734,4203112.0
2024-05-20 15:30:00,94.57550048828125,94.69300079345703,94.02899932861328,94.54341125488281,3505353.0
2024-05-20 16:30:00,94.52400207519531,95.16300201416016,94.47999572753906,94.71800231933594,3913351.0
2024-05-20 17:30:00,94.7125015258789,94.88200378417969,94.54920196533203,94.8604965209961,2524909.0
2024-05-20 18:30:00,94.87300109863281,95.19400024414062,94.80999755859375,95.10399627685547,3315956.0
2024-05-20 19:30:00,95.125,95.18000030517578,94.50599670410156,94.83399963378906,2552996.0
2024-05-21 13:30:00,93.5989990234375,94.3228988647461,93.18000030517578,94.05714416503906,10670317.0
2024-05-21 14:30:00,94.0780029296875,94.99600219726562,94.05000305175781,94.85900115966797,5294755.0
2024-05-21 15:30:00,94.87100219726562,95.28700256347656,94.59201049804688,95.1572494506836,3443525.0
2024-05-21 16:30:00,95.15599822998047,95.1967544555664,94.56800079345703,94.85600280761719,2697859.0
2024-05-21 17:30:00,94.86500549316406,95.04910278320312,94.77999877929688,94.79100799560547,2038795.0
2024-05-21 18:30:00,94.80899047851562,95.12399291992188,94.60277557373047,95.09349822998047,2813608.0
2024-05-21 19:30:00,95.08100128173828,95.4000015258789,95.01289367675781,95.35099792480469,3374158.0
2024-05-22 13:30:00,95.41099548339844,96.01799774169922,94.0719985961914,94.45449829101562,11782061.0
2024-05-22 14:30:00,94.44599914550781,95.03878021240234,94.32301330566406,95.02799987792969,3716495.0
2024-05-22 15:30:00,95.02799987792969,95.18000030517578,94.44000244140625,94.98167419433594,3631083.0
2024-05-22 16:30:00,94.97100067138672,95.11500549316406,94.74699401855469,94.89099884033203,3034884.0
2024-05-22 17:30:00,94.88200378417969,94.89344024658203,93.2490005493164,93.41300964355469,7369072.0
2024-05-22 18:30:00,93.41500091552734,94.22100067138672,93.30400085449219,94.21099853515625,5299540.0
2024-05-22 19:30:00,94.19400024414062,94.95999145507812,94.15999603271484,94.87000274658203,5370151.0
2024-05-23 13:30:00,102.0,104.26700592041016,101.52000427246094,104.2280044555664,28324817.0
2024-05-23 14:30:00,104.22249603271484,104.72700500488281,103.52000427246094,104.59449768066406,10495735.0
2024-05-23 15:30:00,104.5999984741211,105.19599914550781,104.41099548339844,105.15699768066406,7444822.0
2024-05-23 16:30:00,105.15879821777344,105.9739990234375,105.0,105.94998931884766,5960933.0
2024-05-23 17:30:00,105.93399810791016,106.31999206542969,103.67000579833984,104.00140380859375,10378322.0
2024-05-23 18:30:00,104.0,104.33299255371094,102.00300598144531,102.54447174072266,10620818.0
2024-05-23 19:30:00,102.56199645996094,104.19999694824219,102.56199645996094,103.82099914550781,6101258.0
2024-05-24 13:30:00,104.51800537109375,104.72798919677734,103.0,103.97283935546875,13346199.0
2024-05-24 14:30:00,104.0,104.99100494384766,103.875,104.68900299072266,5623090.0
2024-05-24 15:30:00,104.69876861572266,104.86600494384766,104.06219482421875,104.5685043334961,3444567.0
2024-05-24 16:30:00,104.58290100097656,104.99300384521484,104.510009765625,104.80400085449219,3967046.0
2024-05-24 17:30:00,104.8010025024414,105.78900146484375,104.7750015258789,105.53700256347656,4802601.0
2024-05-24 18:30:00,105.5479965209961,106.1709976196289,105.125,105.957763671875,4761643.0
2024-05-24 19:30:00,105.9489974975586,106.4749984741211,105.7699966430664,106.4380111694336,4048131.0
2024-05-28 13:30:00,110.2280044555664,112.1619873046875,109.88700103759766,111.4000015258789,18523713.0
2024-05-28 14:30:00,111.40776062011719,112.4000015258789,111.3219985961914,112.16400146484375,7092034.0
2024-05-28 15:30:00,112.16072845458984,113.2699966430664,111.9699935913086,112.58799743652344,6919380.0
2024-05-28 16:30:00,112.60530090332031,114.43800354003906,112.59000396728516,114.38349914550781,7528042.0
2024-05-28 17:30:00,114.3915023803711,114.93900299072266,113.156005859375,113.48799896240234,7442477.0
2024-05-28 18:30:00,113.47700500488281,114.28599548339844,112.4000015258789,113.87300109863281,7868887.0
2024-05-28 19:30:00,113.89898681640625,114.4389877319336,112.93119812011719,114.0,5435573.0
2024-05-29 13:30:00,113.05450439453125,113.9489974975586,110.90201568603516,113.65238189697266,19424028.0
2024-05-29 14:30:00,113.6780014038086,114.8499984741211,113.4020004272461,113.66751861572266,7910847.0
2024-05-29 15:30:00,113.6500015258789,114.33000183105469,113.302001953125,114.24300384521484,4629624.0
2024-05-29 16:30:00,114.23100280761719,114.94599914550781,114.1204833984375,114.59930419921875,4955865.0
2024-05-29 17:30:00,114.59748840332031,115.49200439453125,114.11100769042969,114.9209976196289,6205792.0
2024-05-29 18:30:00,114.90799713134766,115.34100341796875,114.656005859375,115.1709976196289,4781516.0
2024-05-29 19:30:00,115.14949798583984,115.3499984741211,114.22700500488281,114.7560043334961,4332985.0
2024-05-30 13:30:00,114.61700439453125,115.81915283203125,114.02099609375,114.25150299072266,12388074.0
2024-05-30 14:30:00,114.24200439453125,114.45799255371094,112.56600189208984,113.23500061035156,8774789.0
2024-05-30 15:30:00,113.23299407958984,114.25,113.15101623535156,113.8966064453125,4082517.0
2024-05-30 16:30:00,113.88199615478516,114.04200744628906,113.4020004272461,113.94000244140625,2739769.0
2024-05-30 17:30:00,113.90706634521484,114.18199157714844,113.25,113.56330871582031,3331178.0
2024-05-30 18:30:00,113.55350494384766,113.72099304199219,111.1360092163086,111.8800048828125,5874557.0
2024-05-30 19:30:00,111.90350341796875,112.093994140625,109.6719970703125,110.55400085449219,7381077.0
2024-05-31 13:30:00,112.51300048828125,112.71700286865234,109.0050048828125,109.50309753417969,14971421.0
2024-05-31 14:30:00,109.44999694824219,110.09898376464844,108.28700256347656,109.1270980834961,8808834.0
2024-05-31 15:30:00,109.17613220214844,109.29000091552734,106.94000244140625,107.2199935913086,6756449.0
2024-05-31 16:30:00,107.22532653808594,109.0199966430664,107.17399597167969,108.9260025024414,5171444.0
2024-05-31 17:30:00,108.92399597167969,109.05000305175781,107.9366455078125,108.21971130371094,4211154.0
2024-05-31 18:30:00,108.2170639038086,109.29899597167969,108.11399841308594,109.00199890136719,4447439.0
2024-05-31 19:30:00,109.0040054321289,110.375,108.95600891113281,109.7459945678711,5843684.0
2024-06-03 13:30:00,113.58935546875,114.38399505615234,113.0199966430664,114.125,13449425.0
2024-06-03 14:30:00,114.10001373291016,114.13499450683594,112.00300598144531,113.08599853515625,6430156.0
2024-06-03 15:30:00,113.0689926147461,114.15998840332031,112.71800231933594,113.19795227050781,5027979.0
2024-06-03 16:30:00,113.16600036621094,113.64998626708984,112.5040054321289,113.61500549316406,3816982.0
2024-06-03 17:30:00,113.60450744628906,114.09200286865234,113.3969955444336,113.60200500488281,3655323.0
2024-06-03 18:30:00,113.59700012207031,114.5999984741211,113.35099792480469,114.50300598144531,4079312.0
2024-06-03 19:30:00,114.51600646972656,115.0,114.10899353027344,115.0,4098723.0
2024-06-04 13:30:00,115.71700286865234,116.12300109863281,114.0999984741211,114.6199951171875,12767207.0
2024-06-04 14:30:00,114.60099792480469,115.2300033569336,114.2280044555664,114.34449768066406,4748219.0
2024-06-04 15:30:00,114.31999206542969,114.9000015258789,114.04499816894531,114.85160064697266,3357263.0
2024-06-04 16:30:00,114.86199951171875,115.5199966430664,114.677001953125,115.0689926147461,3941669.0
2024-06-04 17:30:00,115.08599853515625,115.9000015258789,114.72501373291016,115.88065338134766,3303767.0
2024-06-04 18:30:00,115.88499450683594,116.5999984741211,115.55000305175781,116.09066009521484,6138587.0
2024-06-04 19:30:00,116.08699798583984,116.52618408203125,115.53199768066406,116.4439926147461,3711841.0
2024-06-05 13:30:00,118.37199401855469,119.84898376464844,117.46800231933594,119.71820068359375,15143536.0
2024-06-05 14:30:00,119.7280044555664,119.99300384521484,119.53700256347656,119.81300354003906,5697791.0
2024-06-05 15:30:00,119.83000183105469,120.0,119.69999694824219,119.9000015258789,3993333.0
2024-06-05 16:30:00,119.89750671386719,121.22900390625,119.8219985961914,120.8685073852539,6793674.0
2024-06-05 17:30:00,120.87918853759766,121.5999984741211,120.85400390625,121.57259368896484,5304707.0
2024-06-05 18:30:00,121.55999755859375,122.35899353027344,121.4229965209961,121.82698822021484,6296734.0
2024-06-05 19:30:00,121.811279296875,122.44950103759766,121.6050033569336,122.43900299072266,4728006.0
2024-06-06 13:30:00,124.09100341796875,125.58699798583984,118.4000015258789,121.08900451660156,28192095.0
2024-06-06 14:30:00,121.1738052368164,122.38299560546875,120.0459976196289,120.46247863769531,8848457.0
2024-06-06 15:30:00,120.4020004272461,120.8699951171875,119.3375244140625,119.72700500488281,5825782.0
2024-06-06 16:30:00,119.67916107177734,120.35600280761719,118.31999206542969,119.77950286865234,7119419.0
2024-06-06 17:30:00,119.77950286865234,120.375,119.1777572631836,119.5999984741211,4158551.0
2024-06-06 18:30:00,119.5989990234375,120.4800033569336,119.4747543334961,120.1614990234375,4716411.0
2024-06-06 19:30:00,120.14399719238281,121.40199279785156,120.02703857421875,120.94100189208984,4673414.0
2024-06-07 13:30:00,119.8399658203125,119.84000396728516,118.02299499511719,118.83030700683594,11833822.0
2024-06-07 14:30:00,118.82365417480469,119.45100402832031,118.70601654052734,119.0060043334961,4379551.0
2024-06-07 15:30:00,119.02506256103516,120.79200744628906,119.0,120.78700256347656,4445828.0
2024-06-07 16:30:00,120.7800064086914,121.69171142578125,120.22100830078125,120.99749755859375,5194243.0
2024-06-07 17:30:00,120.97599792480469,121.47563171386719,119.4050064086914,120.22349548339844,4597849.0
2024-06-07 18:30:00,120.20100402832031,120.9939956665039,119.94999694824219,120.63999938964844,4110651.0
2024-06-07 19:30:00,120.63999938964844,121.26499938964844,120.5,120.86500549316406,4115987.0
2024-06-10 13:30:00,120.37999725341797,121.25,117.01000213623047,119.93000030517578,97470996.0
2024-06-10 14:30:00,119.91999816894531,122.47000122070312,119.55999755859375,122.30829620361328,52422800.0
2024-06-10 15:30:00,122.29499816894531,122.7300033569336,121.62000274658203,122.2300033569336,33786036.0
2024-06-10 16:30:00,122.2300033569336,123.0999984741211,121.88999938964844,122.08000183105469,29449166.0
2024-06-10 17:30:00,122.08940124511719,122.79000091552734,121.08000183105469,121.17500305175781,27349205.0
2024-06-10 18:30:00,121.16999816894531,122.47000122070312,120.52999877929688,122.38999938964844,33066431.0
2024-06-10 19:30:00,122.38999938964844,122.38999938964844,121.46050262451172,121.6500015258789,22007126.0
2024-06-11 13:30:00,121.79000091552734,122.87000274658203,120.66000366210938,121.02680206298828,65926569.0
2024-06-11 14:30:00,121.05500030517578,121.4000015258789,120.01000213623047,120.66999816894531,33197756.0
2024-06-11 15:30:00,120.67970275878906,120.77999877929688,118.73999786376953,120.6050033569336,40854838.0
2024-06-11 16:30:00,120.61000061035156,120.87000274658203,119.80999755859375,120.27999877929688,17406621.0
2024-06-11 17:30:00,120.28990173339844,120.97989654541016,120.04000091552734,120.93000030517578,15846329.0
2024-06-11 18:30:00,120.94000244140625,121.29000091552734,120.26000213623047,120.37000274658203,18277076.0
2024-06-11 19:30:00,120.36499786376953,120.98999786376953,120.30000305175781,120.91000366210938,14607752.0
2024-06-12 13:30:00,123.05000305175781,126.83999633789062,122.56999969482422,126.83999633789062,96498762.0
2024-06-12 14:30:00,126.83499908447266,126.87999725341797,124.7699966430664,125.54000091552734,47269209.0
2024-06-12 15:30:00,125.54000091552734,125.94999694824219,125.12999725341797,125.58000183105469,24754779.0
2024-06-12 16:30:00,125.56999969482422,126.29000091552734,125.4800033569336,125.87940216064453,22202179.0
2024-06-12 17:30:00,125.86009979248047,126.11000061035156,124.54000091552734,125.6500015258789,27222005.0
2024-06-12 18:30:00,125.63999938964844,126.16000366210938,124.16999816894531,124.44010162353516,29826604.0
2024-06-12 19:30:00,124.4800033569336,125.72949981689453,124.19000244140625,125.2699966430664,23271771.0
2024-06-13 13:30:00,129.39999389648438,129.73939514160156,127.4000015258789,128.25999450683594,91856336.0
2024-06-13 14:30:00,128.2899932861328,129.05999755859375,127.5999984741211,128.0050048828125,31939114.0
2024-06-13 15:30:00,128.0050048828125,129.0500030517578,127.72000122070312,127.81600189208984,24525940.0
2024-06-13 16:30:00,127.81500244140625,128.60000610351562,127.16000366210938,128.40879821777344,21278424.0
2024-06-13 17:30:00,128.40989685058594,128.99000549316406,128.0500030517578,128.83999633789062,17185929.0
2024-06-13 18:30:00,128.8300018310547,129.72000122070312,128.77999877929688,129.08999633789062,27268436.0
2024-06-13 19:30:00,129.08999633789062,129.8000030517578,128.89999389648438,129.3699951171875,19991914.0
2024-06-14 13:30:00,129.94000244140625,132.75,128.32000732421875,132.6396942138672,96646990.0
2024-06-14 14:30:00,132.63999938964844,132.8350067138672,130.42999267578125,130.68040466308594,45049456.0
2024-06-14 15:30:00,130.67140197753906,131.39999389648438,129.1999969482422,130.67030334472656,38365593.0
2024-06-14 16:30:00,130.6699981689453,132.19000244140625,130.4600067138672,132.0323944091797,28932111.0
2024-06-14 17:30:00,132.02999877929688,132.5800018310547,131.55999755859375,131.8175048828125,27131550.0
2024-06-14 18:30:00,131.81500244140625,132.10000610351562,131.39999389648438,131.82000732421875,28247358.0
2024-06-14 19:30:00,131.82000732421875,132.07000732421875,131.57000732421875,131.97999572753906,20092283.0
2024-06-17 13:30:00,132.90499877929688,133.72999572753906,129.58009338378906,130.25,104654313.0
2024-06-17 14:30:00,130.30650329589844,131.4600067138672,130.1699981689453,131.2100067138672,34285425.0
2024-06-17 15:30:00,131.22000122070312,132.0,130.4499969482422,131.97999572753906,28985968.0
2024-06-17 16:30:00,131.98500061035156,132.4600067138672,131.6199951171875,131.94000244140625,25974696.0
2024-06-17 17:30:00,131.94000244140625,132.52999877929688,131.8300018310547,132.0749969482422,21674725.0
2024-06-17 18:30:00,132.0800018310547,132.5800018310547,132.02000427246094,132.25,21273256.0
